txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,customer_id,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O,offer_received,offer_viewed,offer_completed,web,email,mobile,social,difficulty,duration,reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,rfm_promo_score,rfm_nonpromo_score,amt_per_hour,amt_per_member_day,amt_per_income
11.0,140.55,10.0,134.02,1.0,6.53,7453,469,50,52000,0,0,1,0,5,5,4,4,5,4,2,8.0,7.4,3.4,2.4,0.632,1,2,1,1.0,2.0,1.0,0.5,2.0,1.0,0.48,1.7,0.5,3.67,2.67,0.2,0.3,0.0
12.0,182.23,10.0,141.49,2.0,40.74,7454,412,36,67000,0,0,1,0,6,5,3,4,6,6,5,5.833333333333333,5.5,3.1666666666666665,1.1666666666666667,0.36166666666666664,2,2,1,2.0,2.0,0.5,1.0,1.0,0.5,0.5,1.0,0.335,3.33,3.0,0.26,0.44,0.0
12.0,43.73,9.0,38.68,3.0,5.05,7455,1050,56,67000,1,0,0,0,3,3,2,3,3,3,3,10.0,8.333333333333334,4.666666666666667,1.3333333333333333,0.5733333333333334,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.86,0.0,1.33,3.33,0.06,0.04,0.0
3.0,47.78,1.0,16.79,2.0,30.99,7456,139,60,73000,0,1,0,0,4,4,1,4,4,3,3,11.25,7.5,5.5,0.5,0.0125,2,2,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,4.67,4.67,0.07,0.34,0.0
7.0,193.94,7.0,193.94,0.0,0.0,7457,993,70,110000,0,1,0,0,5,4,3,3,5,5,4,2.0,4.0,2.0,1.0,0.5,1,0,2,1.0,0.0,1.0,0.5,0.0,1.0,0.375,0.0,0.875,3.67,0.0,0.27,0.2,0.0
3.0,49.18,1.0,12.24,2.0,36.94,7458,268,44,58000,0,1,0,0,2,2,1,1,2,2,1,7.5,7.0,7.5,5.0,0.125,2,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,4.0,3.67,0.07,0.18,0.0
5.0,100.39,4.0,83.86,1.0,16.53,7459,242,45,68000,0,0,1,0,2,2,0,2,2,2,2,7.5,7.5,3.5,0.0,0.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,4.0,0.14,0.41,0.0
6.0,17.45,5.0,17.4,1.0,0.05,7460,228,51,39000,0,0,1,0,5,3,0,4,5,4,3,7.0,6.0,4.0,0.0,0.0,2,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,2.0,0.02,0.08,0.0
25.0,61.49,25.0,61.49,0.0,0.0,7461,895,49,44000,0,0,1,0,6,4,1,4,6,5,4,10.833333333333334,7.666666666666667,7.0,0.3333333333333333,0.05333333333333334,3,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32,0.0,1.0,0.0,0.09,0.07,0.0
26.0,87.24,25.0,81.61,1.0,5.63,7462,339,37,66000,0,0,1,0,3,3,3,3,3,3,2,5.666666666666667,7.0,1.6666666666666667,1.6666666666666667,0.69,0,2,1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.5699999999999998,0.5,3.0,2.0,0.12,0.26,0.0
6.0,136.02,5.0,108.33,1.0,27.69,7463,85,41,83000,0,0,1,0,6,6,3,5,6,5,4,9.0,7.333333333333333,2.5,1.3333333333333333,0.41500000000000004,0,4,1,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.635,0.0,4.0,2.67,0.19,1.6,0.0
2.0,6.24,1.0,4.96,1.0,1.28,7464,248,69,60000,0,0,1,0,6,3,0,5,6,6,3,3.6666666666666665,5.0,3.0,0.0,0.0,2,1,2,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.67,3.0,0.01,0.03,0.0
11.0,150.62,11.0,150.62,0.0,0.0,7465,86,85,50000,0,0,1,0,5,4,4,3,5,4,4,11.4,8.2,6.0,5.0,0.644,1,3,0,1.0,2.0,0.0,1.0,2.0,0.0,0.66,1.9,0.0,3.67,0.0,0.21,1.75,0.0
4.0,92.01,3.0,68.84,1.0,23.17,7466,422,40,99000,0,0,1,0,4,2,0,3,4,3,2,10.0,6.5,6.25,0.0,0.0,2,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,2.33,0.13,0.22,0.0
3.0,97.36,2.0,62.93,1.0,34.43,7467,278,54,120000,0,0,1,0,6,4,1,4,6,5,4,9.166666666666666,6.166666666666667,5.333333333333333,1.6666666666666667,0.14333333333333334,3,2,1,3.0,1.0,0.0,1.0,0.0,0.0,0.86,0.0,0.0,4.33,4.33,0.14,0.35,0.0
3.0,37.03,2.0,22.11,1.0,14.92,7468,226,48,56000,0,1,0,0,5,4,1,4,5,4,2,9.0,6.4,4.4,2.0,0.11000000000000001,2,2,1,2.0,2.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,4.33,2.0,0.05,0.16,0.0
11.0,206.7,11.0,206.7,0.0,0.0,7469,910,86,76000,0,1,0,0,6,5,4,5,6,6,4,7.0,5.833333333333333,5.0,4.666666666666667,0.5883333333333334,3,2,1,3.0,2.0,0.0,3.0,1.0,0.0,2.6,0.93,0.0,2.67,0.0,0.29,0.23,0.0
14.0,181.45,13.0,166.9,1.0,14.55,7470,1086,88,53000,0,1,0,0,3,3,2,2,3,3,2,10.0,6.333333333333333,7.333333333333333,6.666666666666667,0.6033333333333334,2,1,0,2.0,1.0,0.0,2.0,0.0,0.0,1.81,0.0,0.0,1.67,3.33,0.25,0.17,0.0
11.0,223.07,9.0,189.24,2.0,33.83,7471,18,28,68000,0,0,1,0,5,4,0,5,5,4,2,7.0,6.6,2.4,0.0,0.0,1,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.67,0.31,12.39,0.0
11.0,32.65,11.0,32.65,0.0,0.0,7472,828,52,61000,1,0,0,0,5,4,0,4,5,4,2,10.0,7.6,3.8,0.0,0.0,1,3,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.05,0.04,0.0
13.0,49.49,12.0,47.29,1.0,2.2,7473,1373,69,70000,0,0,1,0,4,4,4,3,4,4,2,6.25,5.5,2.25,2.25,0.63,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.675,0.17,3.33,2.0,0.07,0.04,0.0
11.0,28.54,10.0,26.44,1.0,2.1,7474,468,76,45000,1,0,0,0,4,3,1,4,4,4,3,8.75,8.0,4.75,0.5,0.045,2,1,0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,1.0,2.0,0.04,0.06,0.0
6.0,146.67,4.0,84.48,2.0,62.19,7475,209,56,97000,0,0,1,0,2,2,2,1,2,2,2,2.5,4.0,2.5,2.5,1.0,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.67,5.0,0.21,0.7,0.0
21.0,92.32,20.0,90.64,1.0,1.68,7476,1791,61,70000,0,0,1,0,5,5,4,3,5,5,5,5.0,5.2,3.4,1.4,0.58,2,1,1,2.0,1.0,1.0,1.0,1.0,1.0,0.65,0.92,0.665,1.33,1.33,0.13,0.05,0.0
8.0,230.43,7.0,201.55,1.0,28.88,7477,731,53,87000,0,1,0,0,4,4,3,2,4,4,4,5.5,5.5,4.5,4.5,0.5525,2,1,1,2.0,1.0,1.0,2.0,1.0,0.0,1.35,0.86,0.0,2.33,4.0,0.32,0.32,0.0
9.0,108.25,7.0,77.81,2.0,30.44,7478,96,30,48000,0,0,1,0,5,5,4,5,5,3,2,12.0,7.8,4.4,2.4,0.5399999999999999,1,2,1,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.335,0.88,4.0,3.67,0.15,1.13,0.0
4.0,10.46,2.0,5.4,2.0,5.06,7479,207,50,55000,1,0,0,0,3,1,0,3,3,2,1,10.0,8.0,2.3333333333333335,0.0,0.0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,4.0,0.01,0.05,0.0
6.0,16.4,6.0,16.4,0.0,0.0,7480,30,44,54000,1,0,0,0,6,2,0,6,6,4,2,10.833333333333334,6.833333333333333,5.833333333333333,0.0,0.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.02,0.55,0.0
3.0,83.69,1.0,35.99,2.0,47.7,7481,45,78,81000,0,1,0,0,3,1,0,2,3,2,1,6.666666666666667,5.666666666666667,1.6666666666666667,0.0,0.0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,4.67,0.12,1.86,0.0
10.0,274.59,10.0,274.59,0.0,0.0,7482,734,82,94000,0,1,0,0,5,5,5,5,5,5,2,5.0,7.0,1.8,1.8,0.826,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.695,0.94,2.33,0.0,0.38,0.37,0.0
12.0,33.22,10.0,30.23,2.0,2.99,7483,159,78,63000,1,0,0,0,5,5,0,5,5,4,4,10.4,6.4,6.6,0.0,0.0,2,2,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.0,0.05,0.21,0.0
6.0,28.85,5.0,23.32,1.0,5.53,7484,237,54,61000,0,1,0,0,4,2,1,3,4,3,2,8.75,6.25,3.0,0.0,0.0825,1,2,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,4.0,2.67,0.04,0.12,0.0
19.0,676.41,19.0,676.41,0.0,0.0,7485,729,94,51000,0,0,1,0,6,2,2,6,6,5,3,8.666666666666666,7.166666666666667,2.8333333333333335,0.8333333333333334,0.325,1,4,1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.95,0.0,3.0,0.0,0.95,0.93,0.01
8.0,153.19,8.0,153.19,0.0,0.0,7486,421,94,73000,0,1,0,0,6,6,2,5,6,5,2,8.333333333333334,6.166666666666667,4.5,1.6666666666666667,0.18333333333333335,2,2,1,2.0,2.0,1.0,1.0,0.0,0.5,0.85,0.0,0.125,3.33,0.0,0.21,0.36,0.0
5.0,59.02,5.0,59.02,0.0,0.0,7487,110,35,50000,0,1,0,0,6,5,4,5,6,5,4,7.0,6.166666666666667,3.8333333333333335,2.1666666666666665,0.46166666666666667,2,2,1,2.0,1.0,1.0,1.0,1.0,1.0,0.675,0.5,0.92,3.33,0.0,0.08,0.54,0.0
7.0,156.02,7.0,156.02,0.0,0.0,7488,728,58,93000,0,0,1,0,5,2,2,5,5,4,2,8.8,7.0,2.6,1.2,0.392,0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.98,0.0,4.33,0.0,0.22,0.21,0.0
4.0,113.28,4.0,113.28,0.0,0.0,7489,629,61,113000,0,1,0,0,4,2,2,3,4,4,3,4.25,5.5,3.25,2.0,0.3875,2,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.8,0.75,0.0,4.67,0.0,0.16,0.18,0.0
15.0,183.64,11.0,129.85,4.0,53.79,7490,508,32,50000,0,0,1,0,4,3,3,2,4,4,3,7.5,6.75,3.5,3.0,0.5675,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.9,0.58,1.67,3.0,0.26,0.36,0.0
4.0,120.42,4.0,120.42,0.0,0.0,7491,297,70,96000,0,0,1,0,4,2,1,3,4,3,2,7.5,6.25,3.75,1.25,0.175,2,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,2.33,0.0,0.17,0.41,0.0
8.0,22.28,8.0,22.28,0.0,0.0,7492,239,76,50000,0,0,1,0,6,4,2,5,6,5,4,9.166666666666666,8.333333333333334,2.6666666666666665,0.3333333333333333,0.11333333333333333,1,2,1,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.03333333333333333,0.58,1.67,0.0,0.03,0.09,0.0
12.0,39.12,7.0,24.89,5.0,14.23,7493,53,82,31000,0,0,1,0,4,2,0,3,4,4,3,8.75,7.25,6.75,0.0,0.0,3,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.67,0.05,0.74,0.0
6.0,139.51,6.0,139.51,0.0,0.0,7494,551,67,103000,0,1,0,0,6,4,2,5,6,6,4,6.666666666666667,5.666666666666667,4.0,2.0,0.225,1,2,2,1.0,2.0,0.0,0.5,1.0,0.0,0.175,1.0,0.0,2.67,0.0,0.2,0.25,0.0
3.0,4.56,1.0,1.57,2.0,2.99,7495,179,57,78000,1,0,0,0,3,3,0,3,3,3,2,4.0,5.333333333333333,2.6666666666666665,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,0.01,0.03,0.0
6.0,9.2,4.0,5.89,2.0,3.31,7496,939,37,34000,1,0,0,0,4,3,0,4,4,4,2,10.0,6.0,6.0,0.0,0.0,1,1,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.01,0.01,0.0
10.0,153.13,10.0,153.13,0.0,0.0,7497,470,47,64000,0,0,1,0,5,5,5,4,5,4,4,10.0,7.4,5.4,5.4,0.8460000000000001,2,2,0,2.0,2.0,0.0,2.0,2.0,0.0,1.635,1.92,0.0,1.67,0.0,0.21,0.33,0.0
10.0,228.21,10.0,228.21,0.0,0.0,7498,595,53,104000,0,1,0,0,4,2,2,3,4,4,3,6.75,6.75,1.75,1.25,0.48,0,3,1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.92,0.0,2.33,0.0,0.32,0.38,0.0
7.0,73.58,7.0,73.58,0.0,0.0,7499,537,40,39000,0,0,1,0,6,1,0,6,6,4,1,9.166666666666666,7.166666666666667,4.166666666666667,0.0,0.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.1,0.14,0.0
9.0,199.52,9.0,199.52,0.0,0.0,7500,349,59,78000,0,0,1,0,4,4,4,2,4,3,3,10.0,6.25,6.25,6.25,0.765,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,1.81,0.75,0.5,3.33,0.0,0.28,0.57,0.0
6.0,116.05,6.0,116.05,0.0,0.0,7501,824,76,71000,0,1,0,0,5,4,3,5,5,5,4,8.8,6.2,5.6,3.0,0.454,1,2,0,1.0,1.5,0.0,0.5,1.5,0.0,0.475,0.965,0.0,4.33,0.0,0.16,0.14,0.0
5.0,23.15,3.0,17.65,2.0,5.5,7502,200,34,38000,0,0,1,0,5,3,0,3,5,4,3,8.0,5.8,5.0,0.0,0.0,2,1,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.03,0.12,0.0
10.0,237.51,9.0,214.74,1.0,22.77,7503,825,43,90000,0,1,0,0,5,5,4,4,5,5,4,6.4,5.4,5.6,5.6,0.588,2,1,1,2.0,1.0,1.0,2.0,1.0,0.0,1.505,0.86,0.0,3.33,2.33,0.33,0.29,0.0
6.0,191.68,4.0,110.39,2.0,81.29,7504,106,86,109000,0,1,0,0,6,2,1,5,6,5,3,8.333333333333334,7.166666666666667,4.5,0.3333333333333333,0.16666666666666666,3,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.67,4.0,0.27,1.81,0.0
14.0,117.34,14.0,117.34,0.0,0.0,7505,359,69,35000,0,0,1,0,5,5,2,4,5,5,5,7.4,5.8,6.6,1.6,0.31,3,1,0,3.0,1.0,0.0,0.5,1.0,0.0,0.4,0.75,0.0,3.67,0.0,0.16,0.33,0.0
9.0,205.42,5.0,99.48,4.0,105.94,7506,225,75,75000,0,0,1,0,4,2,1,2,4,3,2,11.25,7.75,7.5,2.5,0.205,2,1,0,1.0,0.0,0.0,0.5,0.0,0.0,0.41,0.0,0.0,2.0,3.33,0.29,0.91,0.0
5.0,102.42,5.0,102.42,0.0,0.0,7507,487,67,110000,0,1,0,0,6,2,1,5,6,6,3,3.6666666666666665,5.0,1.6666666666666667,0.5,0.155,1,2,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,3.67,0.0,0.14,0.21,0.0
2.0,41.22,0.0,0.0,2.0,41.22,7508,488,71,75000,0,0,1,0,2,0,0,1,2,2,1,5.0,5.0,1.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.06,0.08,0.0
6.0,21.49,6.0,21.49,0.0,0.0,7509,320,20,51000,0,0,1,0,5,4,2,4,5,5,3,4.4,5.8,3.6,1.6,0.31399999999999995,2,1,1,1.5,1.0,1.0,0.5,1.0,0.0,0.375,0.82,0.0,2.33,0.0,0.03,0.07,0.0
5.0,90.52,4.0,75.82,1.0,14.7,7510,768,59,93000,0,0,1,0,4,4,1,4,4,4,1,3.75,5.75,3.75,0.0,0.235,2,0,1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.94,4.67,4.0,0.13,0.12,0.0
3.0,12.58,3.0,12.58,0.0,0.0,7511,270,21,54000,0,0,1,0,5,3,0,2,5,5,3,6.0,5.6,4.4,0.0,0.0,1,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.02,0.05,0.0
7.0,23.77,6.0,21.42,1.0,2.35,7512,215,27,62000,0,0,1,0,5,3,0,5,5,3,2,13.0,8.4,3.8,0.0,0.0,1,3,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.33,0.03,0.11,0.0
9.0,233.13,8.0,219.64,1.0,13.49,7513,673,54,120000,0,1,0,0,4,4,3,3,4,4,3,6.75,5.75,5.75,3.25,0.555,2,1,1,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.61,0.81,4.0,3.33,0.33,0.35,0.0
6.0,157.47,3.0,70.13,3.0,87.34,7514,711,59,99000,0,0,1,0,3,3,3,2,3,3,2,5.0,5.0,5.0,5.0,0.7533333333333333,2,0,1,2.0,0.0,1.0,2.0,0.0,1.0,1.43,0.0,0.83,4.67,3.33,0.22,0.22,0.0
8.0,165.5,7.0,142.6,1.0,22.9,7515,681,74,82000,0,0,1,0,3,2,1,2,3,2,2,13.333333333333334,7.333333333333333,8.333333333333334,1.6666666666666667,0.04,2,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,2.33,2.33,0.23,0.24,0.0
8.0,98.77,6.0,77.4,2.0,21.37,7516,340,57,46000,0,1,0,0,3,2,2,3,3,3,2,6.666666666666667,7.333333333333333,4.0,2.3333333333333335,0.5166666666666666,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.85,0.7,0.0,1.67,3.33,0.14,0.29,0.0
20.0,54.04,19.0,51.09,1.0,2.95,7517,269,58,44000,0,0,1,0,5,4,4,5,5,5,3,4.2,5.8,1.8,1.8,0.55,0,1,1,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5833333333333334,0.5,2.33,2.67,0.08,0.2,0.0
2.0,23.53,0.0,0.0,2.0,23.53,7518,306,62,52000,0,0,1,0,5,4,0,3,5,3,3,11.0,7.0,5.0,0.0,0.0,2,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.03,0.08,0.0
15.0,43.44,10.0,28.95,5.0,14.49,7519,536,47,39000,0,0,1,0,5,2,1,5,5,4,2,10.0,6.8,5.4,1.0,0.13,3,2,0,2.0,0.0,0.0,1.0,0.0,0.0,0.65,0.0,0.0,1.33,2.33,0.06,0.08,0.0
13.0,34.82,10.0,28.72,3.0,6.1,7520,546,19,47000,0,0,1,0,4,4,1,4,4,4,4,8.75,7.5,4.75,0.5,0.15,2,1,0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,2.0,3.33,0.05,0.06,0.0
10.0,34.05,9.0,33.61,1.0,0.44,7521,406,52,61000,1,0,0,0,5,3,1,4,5,5,2,5.0,5.8,3.4,0.4,0.10800000000000001,2,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.54,0.0,2.0,3.33,0.05,0.08,0.0
14.0,247.26,14.0,247.26,0.0,0.0,7522,478,57,65000,0,0,1,0,6,6,5,5,6,6,2,6.166666666666667,5.833333333333333,1.5,1.1666666666666667,0.66,0,2,2,0.0,2.0,2.0,0.0,1.6666666666666665,2.0,0.0,1.5333333333333332,1.3599999999999999,2.0,0.0,0.35,0.52,0.0
18.0,72.71,18.0,72.71,0.0,0.0,7523,1774,34,61000,0,0,1,0,6,6,3,4,6,6,5,5.833333333333333,6.166666666666667,4.5,1.1666666666666667,0.46166666666666667,3,1,1,3.0,1.0,1.0,0.5,1.0,1.0,0.5,0.85,0.92,1.33,0.0,0.1,0.04,0.0
10.0,18.34,9.0,16.45,1.0,1.89,7524,21,66,71000,1,0,0,0,6,4,1,5,6,6,4,6.166666666666667,5.833333333333333,5.5,0.8333333333333334,0.11833333333333333,4,1,1,3.0,1.0,0.0,1.0,0.0,0.0,0.71,0.0,0.0,2.67,2.0,0.03,0.87,0.0
20.0,60.23,15.0,45.0,5.0,15.23,7525,1487,20,73000,0,0,1,0,5,3,1,1,5,5,4,6.0,5.4,4.4,0.0,0.134,1,1,1,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.335,1.67,3.33,0.08,0.04,0.0
11.0,169.29,10.0,156.91,1.0,12.38,7526,772,41,61000,0,1,0,0,4,4,3,2,4,3,2,11.25,7.75,7.5,5.0,0.66,2,1,0,2.0,1.0,0.0,1.5,1.0,0.0,1.4100000000000001,0.75,0.0,2.0,2.33,0.24,0.22,0.0
10.0,24.5,10.0,24.5,0.0,0.0,7527,268,19,33000,0,0,1,0,5,5,1,3,5,5,3,10.0,6.6,6.8,0.4,0.178,2,1,0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.445,0.0,2.67,0.0,0.03,0.09,0.0
7.0,167.58,7.0,167.58,0.0,0.0,7528,448,57,93000,0,1,0,0,5,5,4,3,5,5,5,8.4,7.2,6.0,4.0,0.454,2,2,0,2.0,2.0,0.0,1.5,2.0,0.0,0.495,1.63,0.0,3.67,0.0,0.23,0.37,0.0
18.0,366.8,16.0,343.27,2.0,23.53,7529,519,69,73000,0,0,1,0,4,3,2,2,4,3,2,10.0,7.0,6.25,5.0,0.47250000000000003,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.9450000000000001,0.0,0.0,2.0,3.67,0.51,0.71,0.01
6.0,128.49,6.0,128.49,0.0,0.0,7530,259,49,79000,0,0,1,0,6,3,2,4,6,6,4,5.0,5.166666666666667,5.0,1.6666666666666667,0.205,4,0,2,2.0,0.0,1.0,1.0,0.0,1.0,0.65,0.0,0.58,4.33,0.0,0.18,0.5,0.0
5.0,65.45,4.0,58.4,1.0,7.05,7531,216,36,63000,0,0,1,0,4,4,1,4,4,4,3,8.0,6.0,7.0,2.5,0.1875,2,1,0,2.0,1.0,0.0,0.5,0.0,0.0,0.375,0.0,0.0,2.33,3.67,0.09,0.3,0.0
4.0,85.75,3.0,64.96,1.0,20.79,7532,147,52,89000,0,1,0,0,5,3,3,4,5,4,4,8.4,6.0,4.6,3.6,0.374,2,2,1,2.0,1.0,0.0,2.0,1.0,0.0,1.8,0.07,0.0,2.67,2.0,0.12,0.58,0.0
7.0,26.83,5.0,21.27,2.0,5.56,7533,126,43,72000,0,0,1,0,4,2,0,3,4,4,2,7.5,5.75,5.5,0.0,0.0,2,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.67,0.04,0.21,0.0
2.0,6.54,1.0,0.67,1.0,5.87,7534,72,70,39000,1,0,0,0,5,2,0,4,5,5,3,5.4,5.4,4.6,0.0,0.0,2,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.33,0.01,0.09,0.0
2.0,4.35,2.0,4.35,0.0,0.0,7535,349,19,58000,0,0,1,0,4,1,0,4,4,4,1,8.75,7.75,2.75,0.0,0.0,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.01,0.01,0.0
15.0,209.36,15.0,209.36,0.0,0.0,7536,818,47,59000,0,1,0,0,5,4,3,5,5,4,3,10.0,7.4,3.8,1.8,0.504,1,3,0,1.0,2.0,0.0,0.5,2.0,0.0,0.375,1.77,0.0,2.67,0.0,0.29,0.26,0.0
11.0,35.0,10.0,30.84,1.0,4.16,7537,1188,40,66000,0,0,1,0,5,3,2,3,5,3,3,11.4,7.4,4.6,0.6,0.22000000000000003,1,2,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.18,0.92,3.0,2.0,0.05,0.03,0.0
18.0,383.29,18.0,383.29,0.0,0.0,7538,520,36,75000,0,0,1,0,4,4,3,4,4,3,1,10.0,7.25,4.25,3.75,0.595,2,2,0,2.0,2.0,0.0,2.0,1.0,0.0,1.38,1.0,0.0,2.0,0.0,0.54,0.74,0.01
4.0,78.47,4.0,78.47,0.0,0.0,7539,361,71,114000,0,1,0,0,5,2,1,5,5,4,2,10.0,8.8,3.8,0.4,0.2,1,2,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4.0,0.0,0.11,0.22,0.0
8.0,13.57,8.0,13.57,0.0,0.0,7540,315,25,86000,1,0,0,0,5,5,0,5,5,5,3,8.0,6.8,4.8,0.0,0.0,3,2,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02,0.04,0.0
15.0,371.03,14.0,348.83,1.0,22.2,7541,375,38,99000,0,1,0,0,5,4,3,3,5,5,5,5.4,5.6,3.0,3.0,0.512,1,2,1,1.0,2.0,0.5,1.0,2.0,0.0,0.9,1.66,0.0,2.33,2.67,0.52,0.99,0.0
4.0,113.17,4.0,113.17,0.0,0.0,7542,18,36,91000,0,0,1,0,6,5,3,5,6,6,4,8.333333333333334,6.833333333333333,7.0,2.8333333333333335,0.285,3,1,0,2.0,1.0,0.0,1.0,1.0,0.0,0.455,0.8,0.0,2.33,0.0,0.16,6.29,0.0
4.0,11.62,4.0,11.62,0.0,0.0,7543,148,72,37000,0,0,1,0,1,1,1,1,1,1,1,10.0,10.0,2.0,2.0,0.18,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,3.0,0.0,0.02,0.08,0.0
3.0,18.83,3.0,18.83,0.0,0.0,7544,198,65,30000,0,0,1,0,5,2,0,5,5,4,1,8.0,6.6,3.4,0.0,0.0,2,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.03,0.1,0.0
3.0,6.36,3.0,6.36,0.0,0.0,7545,361,49,48000,0,0,1,0,5,5,0,4,5,5,2,10.0,7.6,3.6,0.0,0.0,1,2,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.01,0.02,0.0
10.0,147.64,10.0,147.64,0.0,0.0,7546,273,47,52000,0,1,0,0,6,3,3,6,6,6,3,7.833333333333333,6.333333333333333,4.5,3.0,0.4916666666666667,3,2,0,2.0,1.0,0.0,2.0,1.0,0.0,1.95,1.0,0.0,1.67,0.0,0.21,0.54,0.0
7.0,146.77,6.0,118.3,1.0,28.47,7547,191,75,97000,0,1,0,0,5,3,3,3,5,5,4,2.0,4.0,2.0,2.0,0.506,1,0,2,1.0,0.0,0.5,1.0,0.0,0.5,0.85,0.0,0.415,2.67,4.0,0.21,0.77,0.0
