txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O,offer_received,offer_viewed,offer_completed,web,email,mobile,social,difficulty,duration,reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,rfm_promo_score,rfm_nonpromo_score,amt_per_hour,amt_per_member_day,amt_per_income,cluster
17.0,43.86,17.0,43.86,0.0,0.0,1760,22,46000,0,0,1,0,6,5,4,5,6,5,4,9.166666666666666,7.5,4.0,1.5,0.3533333333333333,2,2,1,2.0,1.0,1.0,1.0,1.0,1.0,0.61,0.4649999999999999,0.58,1.33,0.0,0.06,0.02,0.0,2
9.0,132.98,6.0,83.77,3.0,49.21,86,64,61000,0,0,1,0,4,2,2,4,4,4,2,5.5,7.0,2.5,1.25,0.4599999999999999,1,2,1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.84,0.0,3.0,3.33,0.19,1.55,0.0,3
3.0,82.18,2.0,42.07,1.0,40.11,364,55,93000,0,0,1,0,4,3,2,3,4,4,4,5.5,5.0,4.5,3.75,0.3,2,1,1,2.0,1.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0,4.0,3.0,0.12,0.23,0.0,4
13.0,96.57,11.0,80.68,2.0,15.89,1002,29,37000,0,1,0,0,4,3,3,3,4,4,2,3.75,5.5,3.75,2.5,0.6925,2,0,1,1.5,0.0,1.0,1.5,0.0,1.0,1.36,0.0,1.0,2.67,3.67,0.14,0.1,0.0,2
10.0,313.03,10.0,313.03,0.0,0.0,233,52,106000,0,0,1,0,4,3,2,4,4,4,2,8.0,6.5,3.0,2.0,0.3775,1,2,0,1.0,1.5,0.0,1.0,1.0,0.0,0.55,0.96,0.0,2.67,0.0,0.44,1.34,0.0,3
9.0,31.62,8.0,23.94,1.0,7.68,369,55,70000,1,0,0,0,5,3,1,3,5,5,3,7.4,6.2,3.4,0.6,0.186,1,2,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.93,0.0,3.0,2.33,0.04,0.09,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,102,43,97000,0,1,0,0,5,5,0,5,5,5,1,8.0,6.6,3.2,0.0,0.0,2,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5.0,11.46,3.0,5.8,2.0,5.66,99,67,75000,0,0,1,0,4,2,0,4,4,4,2,5.0,5.25,5.0,0.0,0.0,3,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.02,0.12,0.0,0
6.0,12.24,5.0,9.85,1.0,2.39,133,79,32000,0,0,1,0,2,2,0,2,2,2,0,5.0,7.0,5.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67,0.02,0.09,0.0,0
15.0,47.14,11.0,32.09,4.0,15.05,441,23,64000,0,0,1,0,4,2,1,4,4,3,2,11.25,8.0,5.5,0.5,0.155,2,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.62,0.0,3.0,1.33,0.07,0.11,0.0,0
8.0,169.61,8.0,169.61,0.0,0.0,651,57,76000,0,1,0,0,4,3,3,4,4,3,2,9.25,7.25,4.5,3.25,0.7225,2,2,0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.89,0.0,2.0,0.0,0.24,0.26,0.0,4
2.0,45.47,2.0,45.47,0.0,0.0,158,79,99000,0,0,1,0,4,4,3,2,4,4,4,8.0,6.5,7.0,4.5,0.5175000000000001,2,1,0,2.0,1.0,0.0,1.5,1.0,0.0,1.34,0.39,0.0,4.67,0.0,0.06,0.29,0.0,4
7.0,168.2,7.0,168.2,0.0,0.0,201,57,70000,0,1,0,0,6,2,2,4,6,4,3,12.0,8.0,6.333333333333333,1.3333333333333333,0.3266666666666666,2,2,0,1.0,1.0,0.0,1.0,1.0,0.0,0.96,1.0,0.0,2.33,0.0,0.24,0.84,0.0,3
6.0,3.41,5.0,1.51,1.0,1.9,1178,55,53000,1,0,0,0,5,5,0,3,5,5,5,9.0,7.8,5.8,0.0,0.0,2,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.33,0.0,0.0,0.0,5
23.0,251.01,23.0,251.01,0.0,0.0,258,24,45000,0,0,1,0,5,4,4,4,5,5,4,7.8,6.6,6.2,4.2,0.708,3,1,0,2.0,1.0,0.0,2.0,1.0,0.0,1.79,0.875,0.0,2.67,0.0,0.35,0.97,0.01,4
8.0,189.45,7.0,175.9,1.0,13.55,967,60,105000,0,0,1,0,5,4,3,4,5,5,2,5.0,5.8,3.4,3.0,0.506,2,1,1,2.0,0.0,1.0,2.0,0.0,0.0,1.765,0.0,0.0,3.67,3.0,0.27,0.2,0.0,4
19.0,53.24,17.0,48.64,2.0,4.6,1645,47,44000,0,0,1,0,4,4,3,3,4,4,2,3.75,6.0,1.75,1.25,0.72,1,1,2,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.88,1.67,2.0,0.07,0.03,0.0,2
18.0,46.71,16.0,41.92,2.0,4.79,1162,34,48000,0,0,1,0,4,4,4,4,4,4,3,8.75,8.0,2.75,2.75,0.5,1,2,0,1.0,2.0,0.0,1.0,2.0,0.0,0.8,0.78,0.0,2.67,1.33,0.07,0.04,0.0,3
10.0,120.98,10.0,120.98,0.0,0.0,486,71,61000,0,1,0,0,5,5,4,5,5,5,4,5.8,6.2,4.2,3.2,0.74,2,1,0,2.0,1.0,0.0,1.5,1.0,0.0,1.435,0.895,0.0,3.33,0.0,0.17,0.25,0.0,4
5.0,8.57,5.0,8.57,0.0,0.0,88,61,32000,0,0,1,0,6,6,0,5,6,6,6,5.666666666666667,5.333333333333333,4.333333333333333,0.0,0.0,2,1,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.01,0.1,0.0,5
8.0,199.12,8.0,199.12,0.0,0.0,879,76,118000,0,1,0,0,5,3,3,4,5,4,2,8.0,6.6,5.0,3.0,0.532,3,1,1,2.0,0.0,1.0,2.0,0.0,1.0,1.66,0.0,1.0,4.0,0.0,0.28,0.23,0.0,4
2.0,2.81,2.0,2.81,0.0,0.0,91,40,92000,1,0,0,0,5,5,0,5,5,4,1,9.0,6.6,4.4,0.0,0.0,2,2,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.03,0.0,5
10.0,218.39,10.0,218.39,0.0,0.0,583,56,73000,0,1,0,0,6,5,3,5,6,6,5,7.333333333333333,7.166666666666667,4.666666666666667,1.3333333333333333,0.475,3,2,0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.925,0.0,3.67,0.0,0.31,0.37,0.0,3
7.0,213.03,5.0,140.55,2.0,72.48,940,53,100000,0,1,0,0,4,3,2,3,4,4,4,5.0,4.5,5.0,3.75,0.3875,2,0,1,2.0,0.0,0.0,1.5,0.0,0.0,1.275,0.0,0.0,4.67,2.67,0.3,0.23,0.0,4
16.0,333.42,15.0,304.09,1.0,29.33,856,37,74000,0,1,0,0,5,3,3,5,5,5,3,5.8,6.6,4.2,2.2,0.504,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.95,0.785,0.0,3.33,3.33,0.47,0.39,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,108,40,66000,0,0,1,0,4,3,0,3,4,4,4,5.0,5.75,3.0,0.0,0.0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1.0,20.9,1.0,20.9,0.0,0.0,40,61,92000,0,0,1,0,4,4,2,4,4,4,3,6.25,7.25,2.25,1.75,0.1375,1,1,1,1.0,1.0,1.0,1.0,0.5,0.0,0.45,0.05,0.0,4.33,0.0,0.03,0.52,0.0,5
1.0,23.07,1.0,23.07,0.0,0.0,348,69,64000,0,1,0,0,5,5,1,4,5,5,4,8.2,7.0,4.2,2.0,0.1,1,2,0,1.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.03,0.07,0.0,5
20.0,75.48,20.0,75.48,0.0,0.0,667,39,73000,0,0,1,0,5,3,2,4,5,5,2,9.4,7.0,3.8,2.4,0.256,1,2,0,1.0,1.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.82,0.1533333333333333,0.0,1.33,0.0,0.11,0.11,0.0,3
4.0,116.77,1.0,24.96,3.0,91.81,199,62,106000,0,1,0,0,4,3,1,2,4,4,3,3.75,4.5,3.75,1.25,0.25,2,0,1,2.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.16,0.59,0.0,0
16.0,146.28,16.0,146.28,0.0,0.0,209,61,36000,0,1,0,0,6,3,3,5,6,6,3,5.0,5.166666666666667,5.0,3.333333333333333,0.3633333333333333,2,0,2,1.0,0.0,1.0,1.0,0.0,1.0,0.675,0.0,0.83,1.67,0.0,0.2,0.7,0.0,2
13.0,180.07,12.0,168.71,1.0,11.36,376,71,50000,0,1,0,0,5,3,2,3,5,5,3,6.0,5.2,4.4,2.0,0.35,2,1,2,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.67,3.0,0.25,0.48,0.0,2
4.0,5.99,3.0,4.66,1.0,1.33,250,63,74000,1,0,0,0,4,3,0,3,4,4,3,4.25,4.75,3.25,0.0,0.0,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.33,0.01,0.02,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,279,66,51000,1,0,0,0,6,6,0,6,6,6,4,7.0,7.166666666666667,3.6666666666666665,0.0,0.0,2,2,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3.0,6.13,2.0,5.66,1.0,0.47,286,45,41000,1,0,0,0,5,4,0,4,5,5,4,6.4,5.6,5.6,0.0,0.0,3,1,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.33,0.01,0.02,0.0,5
5.0,113.31,5.0,113.31,0.0,0.0,73,74,84000,0,0,1,0,6,6,2,4,6,6,3,7.5,6.833333333333333,3.5,0.6666666666666666,0.2483333333333333,2,2,1,2.0,2.0,1.0,0.0,1.5,0.0,0.0,1.17,0.0,2.33,0.0,0.16,1.55,0.0,3
8.0,148.37,7.0,136.08,1.0,12.29,379,80,70000,0,1,0,0,5,3,3,4,5,5,3,6.0,5.4,4.4,3.0,0.55,3,1,1,2.0,0.0,1.0,2.0,0.0,1.0,1.75,0.0,1.0,4.33,3.33,0.21,0.39,0.0,4
9.0,26.36,7.0,17.95,2.0,8.41,95,42,34000,0,0,1,0,5,3,0,2,5,5,3,8.0,6.4,6.4,0.0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.67,0.04,0.28,0.0,5
8.0,113.78,7.0,99.66,1.0,14.12,724,25,66000,0,0,1,0,6,4,3,4,6,6,3,1.6666666666666667,4.333333333333333,1.6666666666666667,0.8333333333333334,0.4166666666666667,2,0,2,1.0,0.0,1.5,1.0,0.0,1.0,0.75,0.0,0.875,2.33,2.0,0.16,0.16,0.0,2
6.0,11.77,6.0,11.77,0.0,0.0,222,72,50000,0,0,1,0,5,4,1,5,5,5,3,6.0,5.2,4.4,0.0,0.062,2,1,1,1.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.31,2.33,0.0,0.02,0.05,0.0,5
15.0,157.26,15.0,157.26,0.0,0.0,147,60,47000,0,0,1,0,6,5,4,4,6,5,3,10.0,7.166666666666667,7.5,5.833333333333333,0.465,3,1,0,3.0,0.0,0.0,2.5,0.0,0.0,1.645,0.0,0.0,2.0,0.0,0.22,1.07,0.0,4
6.0,134.19,6.0,134.19,0.0,0.0,561,65,76000,0,0,1,0,5,4,3,4,5,4,3,9.0,7.0,2.8,1.8,0.428,1,3,1,1.0,2.0,1.0,1.0,2.0,0.0,0.9,1.24,0.0,4.33,0.0,0.19,0.24,0.0,3
4.0,80.53,3.0,56.81,1.0,23.72,42,70,74000,0,1,0,0,5,2,0,4,5,4,3,9.4,7.4,2.4,0.0,0.0,0,4,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.67,0.11,1.92,0.0,5
19.0,253.54,17.0,230.19,2.0,23.35,650,32,46000,0,0,1,0,5,3,3,5,5,3,1,11.4,7.6,3.0,1.0,0.482,0,3,1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.79,0.62,1.67,1.67,0.36,0.39,0.01,3
3.0,64.47,3.0,64.47,0.0,0.0,205,67,80000,0,1,0,0,5,3,1,4,5,4,3,10.0,6.8,5.4,1.0,0.15,2,2,0,1.0,1.0,0.0,0.5,0.0,0.0,0.375,0.0,0.0,4.0,0.0,0.09,0.31,0.0,5
6.0,150.22,6.0,150.22,0.0,0.0,348,50,110000,0,0,1,0,5,2,1,3,5,5,3,3.0,4.4,1.4,0.4,0.1639999999999999,1,1,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.0,3.67,0.0,0.21,0.43,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,71,51,119000,0,1,0,0,5,3,0,3,5,5,4,7.4,5.8,5.0,0.0,0.0,2,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
13.0,116.69,10.0,87.68,3.0,29.01,726,52,32000,0,1,0,0,5,5,3,3,5,5,3,7.0,6.8,3.8,1.8,0.514,2,2,1,2.0,2.0,1.0,1.0,2.0,0.0,0.96,1.61,0.0,1.67,2.33,0.16,0.16,0.0,3
13.0,146.88,9.0,114.14,4.0,32.74,1013,81,53000,0,1,0,0,2,2,1,1,2,2,1,2.5,5.0,2.5,0.0,0.5,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.33,0.21,0.14,0.0,0
11.0,282.2,10.0,258.18,1.0,24.02,325,56,100000,0,0,1,0,5,4,2,4,5,5,4,7.4,7.6,3.4,0.8,0.396,1,2,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,4.0,2.33,0.4,0.87,0.0,3
4.0,117.62,3.0,78.59,1.0,39.03,803,68,93000,0,1,0,0,5,2,2,4,5,4,3,7.0,5.4,4.0,2.0,0.3299999999999999,2,1,2,1.0,0.0,1.0,1.0,0.0,1.0,0.65,0.0,1.0,2.33,4.0,0.16,0.15,0.0,2
6.0,29.84,5.0,26.0,1.0,3.84,271,97,73000,0,0,1,0,5,3,0,5,5,5,4,7.8,6.2,4.6,0.0,0.0,2,2,0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.67,0.04,0.11,0.0,5
11.0,96.42,11.0,96.42,0.0,0.0,110,65,39000,0,1,0,0,4,4,1,2,4,4,4,9.25,7.75,6.25,0.5,0.22,1,2,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.88,0.0,2.67,0.0,0.14,0.88,0.0,3
10.0,475.92,10.0,475.92,0.0,0.0,195,56,59000,0,1,0,0,5,5,4,5,5,4,3,7.4,6.2,3.6,2.6,0.628,1,2,1,1.0,2.0,1.0,1.0,1.0,1.0,0.85,0.82,0.62,2.67,0.0,0.67,2.44,0.01,1
4.0,11.65,2.0,8.78,2.0,2.87,20,71,52000,0,0,1,0,3,3,0,2,3,3,3,4.0,5.0,2.6666666666666665,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.67,0.02,0.58,0.0,0
9.0,26.23,8.0,24.09,1.0,2.14,137,48,33000,0,1,0,0,6,5,2,4,6,6,5,5.666666666666667,6.333333333333333,3.0,1.0,0.0666666666666666,1,2,2,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.1999999999999999,0.0,2.67,1.67,0.04,0.19,0.0,5
4.0,7.06,3.0,5.33,1.0,1.73,144,69,94000,1,0,0,0,5,3,0,4,5,5,2,2.4,5.0,1.6,0.0,0.0,1,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.33,0.01,0.05,0.0,5
2.0,27.12,2.0,27.12,0.0,0.0,108,100,70000,0,1,0,0,4,4,2,2,4,4,4,5.5,5.5,4.5,2.5,0.3225,2,1,1,2.0,1.0,1.0,1.0,0.0,1.0,0.71,0.0,0.58,4.0,0.0,0.04,0.25,0.0,2
10.0,29.03,10.0,29.03,0.0,0.0,250,25,31000,0,0,1,0,6,4,1,4,6,6,4,7.5,6.5,4.833333333333333,0.0,0.055,3,2,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,1.33,0.0,0.04,0.12,0.0,5
12.0,570.53,11.0,548.12,1.0,22.41,540,73,53000,0,0,1,0,4,3,2,3,4,3,2,10.0,6.5,6.25,5.0,0.35,2,1,1,2.0,0.0,1.0,2.0,0.0,0.0,1.4,0.0,0.0,3.0,2.67,0.8,1.06,0.01,1
11.0,71.89,9.0,62.17,2.0,9.72,327,41,31000,0,0,1,0,5,3,2,4,5,4,3,8.0,6.0,5.0,3.0,0.29,3,1,1,2.0,0.0,1.0,2.0,0.0,0.0,1.45,0.0,0.0,2.67,2.0,0.1,0.22,0.0,4
7.0,153.87,6.0,133.35,1.0,20.52,783,47,69000,0,1,0,0,5,5,0,5,5,5,2,7.0,6.6,2.2,0.0,0.0,1,2,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,4.0,0.22,0.2,0.0,5
6.0,17.46,5.0,15.77,1.0,1.69,733,58,60000,1,0,0,0,5,0,0,5,5,5,1,4.0,5.4,2.4,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.02,0.02,0.0,5
4.0,86.43,4.0,86.43,0.0,0.0,268,73,110000,0,1,0,0,5,2,2,5,5,4,1,9.0,6.6,2.8,1.4,0.312,1,2,1,1.0,0.5,0.0,1.0,0.5,0.0,0.7,0.43,0.0,2.0,0.0,0.12,0.32,0.0,5
1.0,9.8,1.0,9.8,0.0,0.0,78,65,76000,0,1,0,0,5,5,0,2,5,5,4,6.0,6.2,4.4,0.0,0.0,1,1,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.01,0.13,0.0,5
8.0,121.34,8.0,121.34,0.0,0.0,319,48,53000,0,0,1,0,4,4,3,3,4,4,4,10.0,6.75,8.0,5.5,0.4125,2,1,0,2.0,1.0,0.0,1.5,1.0,0.0,0.8800000000000001,0.57,0.0,2.33,0.0,0.17,0.38,0.0,4
7.0,113.32,6.0,90.7,1.0,22.62,737,76,75000,0,1,0,0,4,4,3,4,4,3,0,7.5,7.0,3.75,3.75,0.655,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.62,0.0,3.33,3.0,0.16,0.15,0.0,4
21.0,386.37,21.0,386.37,0.0,0.0,184,40,31000,0,1,0,0,6,3,1,5,6,4,2,12.0,8.0,5.0,1.6666666666666667,0.1316666666666666,2,3,0,1.0,2.0,0.0,1.0,0.0,0.0,0.79,0.0,0.0,2.0,0.0,0.54,2.1,0.01,1
16.0,48.84,13.0,42.68,3.0,6.16,604,29,44000,0,0,1,0,4,3,1,2,4,4,3,5.0,4.75,5.0,0.0,0.145,2,0,2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.58,1.33,2.67,0.07,0.08,0.0,2
13.0,34.66,11.0,31.02,2.0,3.64,1138,51,49000,0,0,1,0,3,3,3,2,3,3,2,5.0,5.0,2.333333333333333,2.333333333333333,0.6933333333333334,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.96,0.42,1.0,2.0,0.05,0.03,0.0,2
16.0,170.24,15.0,159.99,1.0,10.25,479,76,45000,0,0,1,0,4,3,1,4,4,4,3,6.75,7.25,3.75,0.5,0.25,2,2,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.67,0.24,0.36,0.0,3
6.0,86.92,6.0,86.92,0.0,0.0,1148,49,60000,0,0,1,0,5,5,4,4,5,5,2,5.0,6.8,3.4,3.4,0.5539999999999999,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6566666666666666,0.8,0.0,4.0,0.0,0.12,0.08,0.0,3
10.0,220.41,8.0,178.74,2.0,41.67,409,67,88000,0,1,0,0,3,3,3,3,3,3,1,5.666666666666667,6.0,1.6666666666666667,1.6666666666666667,0.7466666666666667,0,2,1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.43,0.81,2.33,4.33,0.31,0.54,0.0,2
9.0,247.63,9.0,247.63,0.0,0.0,864,64,103000,0,1,0,0,6,3,3,6,6,6,3,8.333333333333334,6.833333333333333,5.666666666666667,3.6666666666666665,0.2866666666666667,2,2,0,1.0,1.0,0.0,1.0,1.0,0.0,0.4,0.92,0.0,4.0,0.0,0.35,0.29,0.0,3
9.0,115.72,8.0,90.28,1.0,25.44,462,46,52000,0,1,0,0,5,5,3,4,5,5,3,5.0,5.8,1.8,1.4,0.5,1,2,2,1.0,2.0,2.0,1.0,1.0,1.0,0.95,0.93,0.62,1.67,4.67,0.16,0.25,0.0,2
5.0,124.8,5.0,124.8,0.0,0.0,308,60,84000,0,0,1,0,5,5,3,4,5,4,4,8.8,7.4,2.6,1.2,0.466,0,3,1,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.875,0.58,4.0,0.0,0.17,0.41,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,157,54,94000,0,0,1,0,6,6,0,6,6,4,1,10.333333333333334,8.0,4.666666666666667,0.0,0.0,1,2,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17.0,158.04,11.0,32.21,6.0,125.83,1662,54,45000,0,0,1,0,3,2,2,2,3,3,1,3.333333333333333,4.666666666666667,0.6666666666666666,0.6666666666666666,0.5966666666666667,0,1,2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.79,1.0,1.33,4.0,0.22,0.1,0.0,2
22.0,70.7,22.0,70.7,0.0,0.0,1035,42,72000,0,0,1,0,4,3,1,3,4,3,3,11.25,8.0,5.5,0.5,0.2125,2,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.85,0.0,1.33,0.0,0.1,0.07,0.0,3
10.0,153.86,10.0,153.86,0.0,0.0,697,43,60000,0,1,0,0,5,5,4,5,5,3,1,11.0,7.2,3.4,3.4,0.674,1,2,1,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.58,0.0,2.0,0.0,0.22,0.22,0.0,3
4.0,76.83,4.0,76.83,0.0,0.0,284,50,71000,0,0,1,0,5,4,2,5,5,5,3,7.0,7.2,3.8,2.4,0.196,2,1,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.49,0.0,3.33,0.0,0.11,0.27,0.0,5
12.0,384.77,12.0,384.77,0.0,0.0,352,59,96000,0,1,0,0,3,3,2,3,3,3,3,9.0,7.333333333333333,5.0,4.0,0.6,1,2,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.8,0.0,3.33,0.0,0.54,1.09,0.0,3
11.0,224.13,10.0,193.29,1.0,30.84,372,62,79000,0,1,0,0,4,4,4,3,4,4,4,7.25,6.5,5.25,5.25,0.62,2,1,0,2.0,1.0,0.0,2.0,1.0,0.0,0.7,0.89,0.0,4.0,2.33,0.31,0.6,0.0,4
8.0,80.75,8.0,80.75,0.0,0.0,268,30,42000,0,0,1,0,5,4,3,5,5,5,2,8.0,5.6,4.8,2.8,0.49,1,1,1,1.0,1.0,0.0,0.5,1.0,0.0,0.475,0.75,0.0,2.33,0.0,0.11,0.3,0.0,3
8.0,172.71,7.0,154.08,1.0,18.63,196,61,74000,0,1,0,0,4,4,4,3,4,3,2,8.0,6.75,3.25,3.25,0.79,1,2,1,1.0,2.0,1.0,1.0,2.0,1.0,0.96,1.53,0.67,3.67,2.67,0.24,0.88,0.0,3
19.0,84.57,17.0,82.54,2.0,2.03,685,52,55000,0,0,1,0,6,5,3,2,6,5,5,5.833333333333333,5.166666666666667,3.333333333333333,1.6666666666666667,0.385,2,1,1,2.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.89,0.0,0.4733333333333333,2.67,1.67,0.12,0.12,0.0,2
6.0,11.5,5.0,10.68,1.0,0.82,325,19,34000,0,0,1,0,4,3,1,3,4,4,3,6.75,6.75,1.75,0.0,0.25,0,3,1,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.33,0.02,0.04,0.0,2
10.0,230.25,10.0,230.25,0.0,0.0,402,71,88000,0,1,0,0,3,3,3,2,3,2,2,11.666666666666666,7.333333333333333,6.666666666666667,6.666666666666667,0.8133333333333334,2,1,0,2.0,1.0,0.0,2.0,1.0,0.0,1.59,0.85,0.0,2.33,0.0,0.32,0.57,0.0,4
3.0,288.33,1.0,5.11,2.0,283.22,1443,47,53000,0,0,1,0,3,3,0,3,3,3,2,5.666666666666667,5.333333333333333,4.333333333333333,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,4.67,0.4,0.2,0.01,0
23.0,237.32,22.0,227.61,1.0,9.71,931,71,40000,0,1,0,0,5,5,5,3,5,5,5,6.8,5.8,5.2,5.2,0.9,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,1.5699999999999998,0.965,1.0,2.33,2.33,0.33,0.25,0.01,4
6.0,169.96,6.0,169.96,0.0,0.0,1015,57,106000,0,0,1,0,3,2,1,2,3,2,2,11.666666666666666,7.333333333333333,6.666666666666667,3.333333333333333,0.31,2,1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,0.0,4.33,0.0,0.24,0.17,0.0,0
9.0,22.33,8.0,18.05,1.0,4.28,395,60,67000,1,0,0,0,5,5,2,5,5,5,3,4.4,5.0,3.6,0.0,0.25,2,1,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.625,2.67,2.0,0.03,0.06,0.0,2
8.0,105.63,5.0,62.72,3.0,42.91,66,49,60000,0,1,0,0,5,4,3,3,5,4,4,9.4,6.4,5.6,4.6,0.356,2,2,1,2.0,1.0,1.0,2.0,1.0,0.0,1.3199999999999998,0.46,0.0,4.0,2.67,0.15,1.6,0.0,4
4.0,11.97,4.0,11.97,0.0,0.0,301,72,61000,0,0,1,0,5,5,1,3,5,5,5,3.8,5.0,2.2,0.0,0.034,1,1,1,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.085,4.0,0.0,0.02,0.04,0.0,5
7.0,161.58,4.0,94.9,3.0,66.68,1150,43,86000,0,0,1,0,4,3,2,2,4,4,2,2.5,4.5,2.5,2.5,0.155,1,0,2,1.0,0.0,1.0,1.0,0.0,0.5,0.43,0.0,0.095,5.0,4.67,0.23,0.14,0.0,2
4.0,75.29,2.0,29.38,2.0,45.91,385,50,97000,0,0,1,0,1,1,1,1,1,1,1,10.0,10.0,2.0,2.0,0.95,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,3.0,5.0,0.11,0.2,0.0,0
11.0,114.31,10.0,108.81,1.0,5.5,345,37,53000,0,1,0,0,5,4,3,3,5,5,2,7.0,6.2,3.8,3.4,0.4359999999999999,2,1,1,2.0,1.0,0.0,2.0,0.5,0.0,1.36,0.41,0.0,2.67,1.33,0.16,0.33,0.0,4
